STATION,STATION_NAME,DATE,MDPR,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,FMTM
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071019,-9999,147,-9999,-9999,311,211,26,260,290,98,143,641,1342
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071020,-9999,0,-9999,-9999,278,178,19,10,20,63,76,1152,925
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071021,-9999,107,-9999,-9999,267,172,21,60,60,54,67,1402,1403
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071022,-9999,38,-9999,-9999,311,222,21,70,70,67,76,1635,1635
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071023,-9999,0,-9999,-9999,311,233,32,160,190,67,89,1358,1411
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071024,-9999,58,-9999,-9999,244,161,21,300,330,63,76,516,1802
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071025,-9999,0,-9999,-9999,239,128,13,100,90,40,72,1406,2135
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071026,-9999,51,-9999,-9999,217,172,24,70,70,58,72,611,611
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071027,-9999,3,-9999,-9999,222,183,27,30,30,58,72,1025,1025
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071028,-9999,18,-9999,-9999,239,156,40,40,40,80,107,1621,1527
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071029,-9999,23,-9999,-9999,178,156,50,20,10,76,107,1505,1643
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071030,-9999,0,-9999,-9999,272,150,51,60,70,103,139,1213,1439
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071031,-9999,0,-9999,-9999,272,200,45,60,80,94,125,1317,1337
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071101,-9999,0,-9999,-9999,272,200,50,40,40,94,125,1638,1635
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071102,-9999,0,-9999,-9999,233,144,29,20,20,72,98,1041,1042
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071103,-9999,0,-9999,-9999,233,89,21,360,10,72,98,1434,1434
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071104,-9999,0,-9999,-9999,244,78,20,310,330,63,76,1256,1243
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071105,-9999,0,-9999,-9999,233,56,15,40,50,58,76,1059,1100
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071106,-9999,0,-9999,-9999,256,50,21,360,350,76,89,2357,2357
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071107,-9999,0,-9999,-9999,178,44,37,360,40,76,89,1239,2357
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071108,-9999,0,-9999,-9999,200,33,26,10,280,63,98,1709,939
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071109,-9999,0,-9999,-9999,206,44,9,30,30,58,76,1120,1120
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071110,-9999,0,-9999,-9999,239,44,20,280,260,72,94,1339,1226
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071111,-9999,0,-9999,-9999,233,56,25,60,60,72,107,1334,1640
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071112,-9999,0,-9999,-9999,239,94,17,70,90,58,80,1039,1050
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071113,-9999,0,-9999,-9999,256,89,5,240,210,36,54,1150,1501
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071114,-9999,0,-9999,-9999,256,94,5,100,120,40,58,1232,1248
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071115,-9999,0,-9999,-9999,250,72,31,330,320,103,139,1453,1456
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071116,-9999,0,-9999,-9999,156,11,21,30,20,67,76,952,942
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071117,-9999,0,-9999,-9999,206,-22,7,170,180,54,80,1408,1408
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071118,-9999,0,-9999,-9999,239,50,11,110,150,45,98,1440,1352
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071119,-9999,0,-9999,-9999,239,100,17,40,270,58,89,744,1300
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071120,-9999,0,-9999,-9999,261,89,10,130,110,45,67,1308,1436
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071121,-9999,0,-9999,-9999,261,106,13,150,150,63,80,1322,1208
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071122,-9999,173,-9999,-9999,222,150,21,170,150,67,112,435,1349
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071123,-9999,0,-9999,-9999,200,89,29,330,330,67,89,305,305
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071124,-9999,0,-9999,-9999,228,83,36,40,40,76,98,1829,1826
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071125,-9999,0,-9999,-9999,261,139,21,110,130,45,63,1152,1154
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071126,-9999,0,-9999,-9999,278,172,29,180,230,67,80,1538,1235
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071127,-9999,41,-9999,-9999,217,122,21,300,310,63,76,558,559
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071128,-9999,0,-9999,-9999,244,111,26,50,60,67,80,1424,1513
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071129,-9999,0,-9999,-9999,233,150,12,30,30,40,58,1923,1927
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071130,-9999,0,-9999,-9999,256,111,20,300,-9999,63,-9999,-9999,1254
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071201,-9999,0,-9999,-9999,233,111,27,40,90,63,80,1105,1533
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071202,-9999,0,-9999,-9999,278,106,3,210,210,31,107,1112,1129
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071203,-9999,0,-9999,-9999,261,100,31,340,340,80,107,1220,1221
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071204,-9999,0,-9999,-9999,189,17,16,350,330,40,63,712,1330
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071205,-9999,0,-9999,-9999,206,11,20,250,250,76,103,1558,1604
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071206,-9999,0,-9999,-9999,211,61,9,30,30,36,89,954,934
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071207,-9999,0,-9999,-9999,233,117,16,130,140,40,54,1355,1355
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071208,-9999,0,-9999,-9999,261,100,8,140,150,40,98,730,1339
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071209,-9999,0,-9999,-9999,267,111,13,90,60,54,67,1414,1523
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071210,-9999,0,-9999,-9999,267,117,10,140,130,45,63,1351,1234
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071211,-9999,0,-9999,-9999,272,133,16,130,140,63,89,1439,1121
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071212,-9999,0,-9999,-9999,272,122,5,100,150,31,89,1101,1502
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071213,-9999,0,-9999,-9999,267,117,5,130,-9999,31,-9999,-9999,1516
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071214,-9999,0,-9999,-9999,272,117,13,80,150,40,80,1226,1603
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071215,-9999,0,-9999,-9999,283,150,29,150,170,80,103,1251,1221
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071216,-9999,437,-9999,-9999,233,50,49,200,190,112,174,257,258
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071217,-9999,0,-9999,-9999,117,0,25,10,-9999,63,-9999,-9999,505
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071218,-9999,0,-9999,-9999,156,-6,14,60,60,45,63,1225,1248
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071219,-9999,0,-9999,-9999,222,56,4,220,100,36,54,2101,1251
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071220,-9999,3,-9999,-9999,228,67,20,120,120,58,76,1520,1521
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071221,-9999,48,-9999,-9999,217,100,43,340,330,76,107,1259,1357
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071222,-9999,0,-9999,-9999,144,100,30,10,10,67,89,125,126
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071223,-9999,0,-9999,-9999,211,128,18,250,340,63,80,2241,1351
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071224,-9999,0,-9999,-9999,194,83,26,360,360,54,72,901,1005
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071225,-9999,8,-9999,-9999,189,94,28,320,30,72,112,1257,2131
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071226,-9999,0,-9999,-9999,139,61,21,360,310,45,63,1410,647
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071227,-9999,0,-9999,-9999,250,50,8,250,250,45,63,1503,1344
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071228,-9999,0,-9999,-9999,267,117,12,150,150,63,94,1252,1252
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071229,-9999,0,-9999,-9999,267,133,21,250,100,72,112,947,1529
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071230,-9999,23,-9999,-9999,256,156,29,230,330,63,143,740,1431
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20071231,-9999,0,-9999,-9999,217,156,21,100,-9999,45,-9999,-9999,726
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080101,-9999,0,-9999,-9999,206,39,30,320,330,89,112,1354,1354
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080102,-9999,0,-9999,-9999,61,-17,47,320,330,103,134,935,1018
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080103,-9999,0,-9999,-9999,83,-56,40,30,40,80,107,1422,1422
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080104,-9999,0,-9999,-9999,167,-6,32,40,40,80,98,1437,1056
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080105,-9999,0,-9999,-9999,211,33,16,110,100,54,80,1436,1234
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080106,-9999,0,-9999,-9999,239,78,10,70,270,40,63,752,1544
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080107,-9999,0,-9999,-9999,261,100,18,70,60,72,89,1504,1515
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080108,-9999,0,-9999,-9999,256,122,13,110,150,63,76,1215,1232
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080109,-9999,0,-9999,-9999,261,83,8,240,220,54,63,1203,1211
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080110,-9999,0,-9999,-9999,261,100,15,150,150,63,112,1521,1255
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080111,-9999,0,-9999,-9999,244,128,27,230,240,72,98,1317,1327
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080112,-9999,56,-9999,-9999,228,150,20,190,180,63,76,1630,1630
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080113,-9999,58,-9999,-9999,211,106,17,280,60,45,76,756,1334
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080114,-9999,0,-9999,-9999,156,17,30,330,330,76,107,1237,1252
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080115,-9999,0,-9999,-9999,144,0,18,350,-9999,67,-9999,-9999,1035
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080116,-9999,69,-9999,-9999,172,67,33,120,130,67,116,1539,1654
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080117,-9999,71,-9999,-9999,250,156,43,210,-9999,94,-9999,-9999,1441
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080118,-9999,0,-9999,-9999,156,94,25,340,10,54,125,844,505
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080119,-9999,455,-9999,-9999,133,67,32,320,320,76,130,903,902
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080120,-9999,0,-9999,-9999,100,11,41,330,330,72,94,1453,26
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080121,-9999,0,-9999,-9999,167,0,47,40,40,94,130,1342,1450
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080122,-9999,163,-9999,-9999,233,83,23,140,60,63,80,1018,2259
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080123,-9999,23,-9999,-9999,200,144,11,360,340,54,63,1148,1228
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080124,-9999,0,-9999,-9999,189,83,23,340,340,94,107,1622,1623
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080125,-9999,0,-9999,-9999,139,6,40,40,40,89,116,1102,1238
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080126,-9999,46,-9999,-9999,161,50,16,170,170,54,63,1250,1246
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080127,-9999,0,-9999,-9999,178,56,33,320,340,72,98,1333,1412
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080128,-9999,0,-9999,-9999,183,6,16,60,100,58,94,1200,1332
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080129,-9999,0,-9999,-9999,217,6,26,230,230,107,139,1601,1602
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080130,-9999,23,-9999,-9999,172,144,18,190,200,45,72,658,707
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080131,-9999,0,-9999,-9999,244,128,27,130,130,58,89,1353,1431
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080201,-9999,0,-9999,-9999,239,89,32,270,180,67,98,733,1446
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080202,-9999,0,-9999,-9999,233,6,11,150,50,40,58,1104,1456
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080203,-9999,0,-9999,-9999,261,94,9,220,220,45,58,1430,1431
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080204,-9999,0,-9999,-9999,278,111,10,140,70,58,80,1430,1437
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080205,-9999,0,-9999,-9999,283,133,13,150,160,67,80,1258,1258
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080206,-9999,0,-9999,-9999,289,133,41,220,230,116,174,1610,1548
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080207,-9999,38,-9999,-9999,222,150,22,280,230,72,94,153,305
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080208,-9999,0,-9999,-9999,217,67,13,330,330,40,94,938,1154
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080209,-9999,0,-9999,-9999,222,44,17,320,310,54,67,1217,1236
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080210,-9999,0,-9999,-9999,222,44,24,20,20,67,94,1030,1033
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080211,-9999,0,-9999,-9999,228,11,18,110,110,72,94,1610,1555
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080212,-9999,201,-9999,-9999,239,83,23,150,150,80,103,1352,1313
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080213,-9999,38,-9999,-9999,206,33,47,260,270,112,161,1610,1610
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080214,-9999,0,-9999,-9999,172,-28,13,100,150,58,89,1104,1105
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080215,-9999,0,-9999,-9999,217,6,5,90,110,40,63,1449,1419
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080216,-9999,0,-9999,-9999,244,61,9,120,140,45,67,1152,1200
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080217,-9999,0,-9999,-9999,283,106,26,170,160,72,94,1605,1606
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080218,-9999,48,-9999,-9999,233,122,39,280,270,89,130,1117,1138
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080219,-9999,0,-9999,-9999,178,39,22,320,290,58,76,1457,1345
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080220,-9999,0,-9999,-9999,200,17,6,100,100,45,58,1400,1401
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080221,-9999,51,-9999,-9999,217,72,22,180,170,80,107,1220,1221
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080222,-9999,0,-9999,-9999,272,172,28,230,240,94,116,1625,1457
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080223,-9999,335,-9999,-9999,250,150,26,360,350,112,156,155,156
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080224,-9999,0,-9999,-9999,261,139,28,260,270,76,94,1618,1619
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080225,-9999,0,-9999,-9999,244,117,25,250,250,63,94,1615,1759
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080226,-9999,89,-9999,-9999,267,111,42,230,230,130,179,1325,1325
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080227,-9999,0,-9999,-9999,144,33,47,290,340,94,134,335,1440
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080228,-9999,0,-9999,-9999,133,-28,15,10,310,58,103,1439,1611
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080229,-9999,0,-9999,-9999,200,-6,13,60,110,58,89,1522,1003
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080301,-9999,0,-9999,-9999,233,72,7,300,310,54,72,1200,1229
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080302,-9999,0,-9999,-9999,250,56,17,100,110,63,76,1836,1809
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080303,-9999,0,-9999,-9999,272,89,33,140,130,103,130,1049,1121
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080304,-9999,175,-9999,-9999,250,167,55,160,230,94,130,1845,952
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080305,-9999,0,-9999,-9999,211,106,31,270,260,72,94,51,51
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080306,-9999,20,-9999,-9999,233,50,17,130,130,89,112,2319,2319
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080307,-9999,795,-9999,-9999,200,144,45,140,130,112,143,142,146
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080308,-9999,0,-9999,-9999,189,44,69,250,250,156,206,908,1039
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080309,-9999,0,-9999,-9999,172,0,17,40,30,63,72,1133,1133
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080310,-9999,0,-9999,-9999,217,28,13,60,60,45,80,1530,1525
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080311,-9999,0,-9999,-9999,233,117,16,20,240,63,76,1801,2110
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080312,-9999,0,-9999,-9999,228,94,24,360,30,54,72,959,1035
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080313,-9999,0,-9999,-9999,239,56,10,270,240,67,80,1820,1844
